questionnaire,questionnaireLabel,question,questionText,answer,responseCode,responseLabel,rawResponseValue,frequency,questionnaire_short,question_short,answer_short,answer_display,question_total,percentage_within_question
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_02,System Usability Scale (SUS): Ich finde die Lernplattform unn�tig komplex. (umgepolt),http://digistrucmed.org/questionnaire#20010202,2,Likert response 2,2,1,SUS,SU01_02,20010202,Likert response 2,53,1.89
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_03,"System Usability Scale (SUS): Ich finde, die Lernplattform ist einfach zu benutzen.",http://digistrucmed.org/questionnaire#20010305,5,trifft voll zu,5,22,SUS,SU01_03,20010305,trifft voll zu,53,41.51
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_03,"System Usability Scale (SUS): Ich finde, die Lernplattform ist einfach zu benutzen.",http://digistrucmed.org/questionnaire#20010304,4,Likert response 4,4,15,SUS,SU01_03,20010304,Likert response 4,53,28.3
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_03,"System Usability Scale (SUS): Ich finde, die Lernplattform ist einfach zu benutzen.",http://digistrucmed.org/questionnaire#20010307,,No recorded response,NO_RECORDED_RESPONSE,8,SUS,SU01_03,20010307,No recorded response,53,15.09
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_03,"System Usability Scale (SUS): Ich finde, die Lernplattform ist einfach zu benutzen.",http://digistrucmed.org/questionnaire#20010303,3,Likert response 3,3,5,SUS,SU01_03,20010303,Likert response 3,53,9.43
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_03,"System Usability Scale (SUS): Ich finde, die Lernplattform ist einfach zu benutzen.",http://digistrucmed.org/questionnaire#20010302,2,Likert response 2,2,3,SUS,SU01_03,20010302,Likert response 2,53,5.66
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_04,"System Usability Scale (SUS): Ich denke, ich w�rde die Unterst�tzung einer technisch versierten Person ben�tigen, um die Lernplattform benutzen zu k�nnen. (umgepolt)",http://digistrucmed.org/questionnaire#20010405,5,trifft gar nicht zu,5,28,SUS,SU01_04,20010405,trifft gar nicht zu,53,52.83
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_04,"System Usability Scale (SUS): Ich denke, ich w�rde die Unterst�tzung einer technisch versierten Person ben�tigen, um die Lernplattform benutzen zu k�nnen. (umgepolt)",http://digistrucmed.org/questionnaire#20010407,,No recorded response,NO_RECORDED_RESPONSE,8,SUS,SU01_04,20010407,No recorded response,53,15.09
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_04,"System Usability Scale (SUS): Ich denke, ich w�rde die Unterst�tzung einer technisch versierten Person ben�tigen, um die Lernplattform benutzen zu k�nnen. (umgepolt)",http://digistrucmed.org/questionnaire#20010403,3,Likert response 3,3,7,SUS,SU01_04,20010403,Likert response 3,53,13.21
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_04,"System Usability Scale (SUS): Ich denke, ich w�rde die Unterst�tzung einer technisch versierten Person ben�tigen, um die Lernplattform benutzen zu k�nnen. (umgepolt)",http://digistrucmed.org/questionnaire#20010404,4,Likert response 4,4,7,SUS,SU01_04,20010404,Likert response 4,53,13.21
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_04,"System Usability Scale (SUS): Ich denke, ich w�rde die Unterst�tzung einer technisch versierten Person ben�tigen, um die Lernplattform benutzen zu k�nnen. (umgepolt)",http://digistrucmed.org/questionnaire#20010401,1,trifft voll zu,1,2,SUS,SU01_04,20010401,trifft voll zu,53,3.77
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_04,"System Usability Scale (SUS): Ich denke, ich w�rde die Unterst�tzung einer technisch versierten Person ben�tigen, um die Lernplattform benutzen zu k�nnen. (umgepolt)",http://digistrucmed.org/questionnaire#20010402,2,Likert response 2,2,1,SUS,SU01_04,20010402,Likert response 2,53,1.89
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_05,"System Usability Scale (SUS): Ich finde, die verschiedenen Funktionen in diesem Programm sind gut integriert.",http://digistrucmed.org/questionnaire#20010504,4,Likert response 4,4,17,SUS,SU01_05,20010504,Likert response 4,53,32.08
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_05,"System Usability Scale (SUS): Ich finde, die verschiedenen Funktionen in diesem Programm sind gut integriert.",http://digistrucmed.org/questionnaire#20010505,5,trifft voll zu,5,16,SUS,SU01_05,20010505,trifft voll zu,53,30.19
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_05,"System Usability Scale (SUS): Ich finde, die verschiedenen Funktionen in diesem Programm sind gut integriert.",http://digistrucmed.org/questionnaire#20010503,3,Likert response 3,3,10,SUS,SU01_05,20010503,Likert response 3,53,18.87
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_05,"System Usability Scale (SUS): Ich finde, die verschiedenen Funktionen in diesem Programm sind gut integriert.",http://digistrucmed.org/questionnaire#20010507,,No recorded response,NO_RECORDED_RESPONSE,8,SUS,SU01_05,20010507,No recorded response,53,15.09
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_05,"System Usability Scale (SUS): Ich finde, die verschiedenen Funktionen in diesem Programm sind gut integriert.",http://digistrucmed.org/questionnaire#20010502,2,Likert response 2,2,2,SUS,SU01_05,20010502,Likert response 2,53,3.77
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_06,"System Usability Scale (SUS): Ich denke, es gibt zu viele Inkonsistenzen auf der Lernplattform. (umgepolt)",http://digistrucmed.org/questionnaire#20010604,4,Likert response 4,4,17,SUS,SU01_06,20010604,Likert response 4,53,32.08
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_06,"System Usability Scale (SUS): Ich denke, es gibt zu viele Inkonsistenzen auf der Lernplattform. (umgepolt)",http://digistrucmed.org/questionnaire#20010605,5,trifft gar nicht zu,5,16,SUS,SU01_06,20010605,trifft gar nicht zu,53,30.19
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_06,"System Usability Scale (SUS): Ich denke, es gibt zu viele Inkonsistenzen auf der Lernplattform. (umgepolt)",http://digistrucmed.org/questionnaire#20010603,3,Likert response 3,3,10,SUS,SU01_06,20010603,Likert response 3,53,18.87
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_06,"System Usability Scale (SUS): Ich denke, es gibt zu viele Inkonsistenzen auf der Lernplattform. (umgepolt)",http://digistrucmed.org/questionnaire#20010607,,No recorded response,NO_RECORDED_RESPONSE,8,SUS,SU01_06,20010607,No recorded response,53,15.09
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_06,"System Usability Scale (SUS): Ich denke, es gibt zu viele Inkonsistenzen auf der Lernplattform. (umgepolt)",http://digistrucmed.org/questionnaire#20010602,2,Likert response 2,2,1,SUS,SU01_06,20010602,Likert response 2,53,1.89
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_06,"System Usability Scale (SUS): Ich denke, es gibt zu viele Inkonsistenzen auf der Lernplattform. (umgepolt)",http://digistrucmed.org/questionnaire#20010601,1,trifft voll zu,1,1,SUS,SU01_06,20010601,trifft voll zu,53,1.89
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_07,"System Usability Scale (SUS): Ich k�nnte mir vorstellen, dass die meisten Personen sehr schnell lernen w�rden mit diesem Programm umzugehen.",http://digistrucmed.org/questionnaire#20010704,4,Likert response 4,4,16,SUS,SU01_07,20010704,Likert response 4,53,30.19
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_07,"System Usability Scale (SUS): Ich k�nnte mir vorstellen, dass die meisten Personen sehr schnell lernen w�rden mit diesem Programm umzugehen.",http://digistrucmed.org/questionnaire#20010705,5,trifft voll zu,5,14,SUS,SU01_07,20010705,trifft voll zu,53,26.42
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_07,"System Usability Scale (SUS): Ich k�nnte mir vorstellen, dass die meisten Personen sehr schnell lernen w�rden mit diesem Programm umzugehen.",http://digistrucmed.org/questionnaire#20010703,3,Likert response 3,3,11,SUS,SU01_07,20010703,Likert response 3,53,20.75
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_07,"System Usability Scale (SUS): Ich k�nnte mir vorstellen, dass die meisten Personen sehr schnell lernen w�rden mit diesem Programm umzugehen.",http://digistrucmed.org/questionnaire#20010707,,No recorded response,NO_RECORDED_RESPONSE,8,SUS,SU01_07,20010707,No recorded response,53,15.09
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_07,"System Usability Scale (SUS): Ich k�nnte mir vorstellen, dass die meisten Personen sehr schnell lernen w�rden mit diesem Programm umzugehen.",http://digistrucmed.org/questionnaire#20010702,2,Likert response 2,2,4,SUS,SU01_07,20010702,Likert response 2,53,7.55
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_08,System Usability Scale (SUS): Ich fand die Lernplattform sehr umst�ndlich zu nutzen. (umgepolt),http://digistrucmed.org/questionnaire#20010805,5,trifft gar nicht zu,5,24,SUS,SU01_08,20010805,trifft gar nicht zu,53,45.28
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_08,System Usability Scale (SUS): Ich fand die Lernplattform sehr umst�ndlich zu nutzen. (umgepolt),http://digistrucmed.org/questionnaire#20010804,4,Likert response 4,4,13,SUS,SU01_08,20010804,Likert response 4,53,24.53
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_08,System Usability Scale (SUS): Ich fand die Lernplattform sehr umst�ndlich zu nutzen. (umgepolt),http://digistrucmed.org/questionnaire#20010807,,No recorded response,NO_RECORDED_RESPONSE,8,SUS,SU01_08,20010807,No recorded response,53,15.09
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_08,System Usability Scale (SUS): Ich fand die Lernplattform sehr umst�ndlich zu nutzen. (umgepolt),http://digistrucmed.org/questionnaire#20010803,3,Likert response 3,3,6,SUS,SU01_08,20010803,Likert response 3,53,11.32
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_08,System Usability Scale (SUS): Ich fand die Lernplattform sehr umst�ndlich zu nutzen. (umgepolt),http://digistrucmed.org/questionnaire#20010801,1,trifft voll zu,1,1,SUS,SU01_08,20010801,trifft voll zu,53,1.89
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_08,System Usability Scale (SUS): Ich fand die Lernplattform sehr umst�ndlich zu nutzen. (umgepolt),http://digistrucmed.org/questionnaire#20010802,2,Likert response 2,2,1,SUS,SU01_08,20010802,Likert response 2,53,1.89
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_09,System Usability Scale (SUS): Ich f�hlte mich sehr sicher bei der Benutzung der Lernplattform.,http://digistrucmed.org/questionnaire#20010905,5,trifft voll zu,5,20,SUS,SU01_09,20010905,trifft voll zu,53,37.74
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_09,System Usability Scale (SUS): Ich f�hlte mich sehr sicher bei der Benutzung der Lernplattform.,http://digistrucmed.org/questionnaire#20010904,4,Likert response 4,4,18,SUS,SU01_09,20010904,Likert response 4,53,33.96
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_09,System Usability Scale (SUS): Ich f�hlte mich sehr sicher bei der Benutzung der Lernplattform.,http://digistrucmed.org/questionnaire#20010907,,No recorded response,NO_RECORDED_RESPONSE,8,SUS,SU01_09,20010907,No recorded response,53,15.09
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_09,System Usability Scale (SUS): Ich f�hlte mich sehr sicher bei der Benutzung der Lernplattform.,http://digistrucmed.org/questionnaire#20010902,2,Likert response 2,2,4,SUS,SU01_09,20010902,Likert response 2,53,7.55
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_09,System Usability Scale (SUS): Ich f�hlte mich sehr sicher bei der Benutzung der Lernplattform.,http://digistrucmed.org/questionnaire#20010903,3,Likert response 3,3,3,SUS,SU01_09,20010903,Likert response 3,53,5.66
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_10,"System Usability Scale (SUS): Ich musste eine Menge lernen, bevor ich mit der Lernplattform zurechtkam. (umgepolt)",http://digistrucmed.org/questionnaire#20011005,5,trifft gar nicht zu,5,21,SUS,SU01_10,20011005,trifft gar nicht zu,53,39.62
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_10,"System Usability Scale (SUS): Ich musste eine Menge lernen, bevor ich mit der Lernplattform zurechtkam. (umgepolt)",http://digistrucmed.org/questionnaire#20011004,4,Likert response 4,4,8,SUS,SU01_10,20011004,Likert response 4,53,15.09
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_10,"System Usability Scale (SUS): Ich musste eine Menge lernen, bevor ich mit der Lernplattform zurechtkam. (umgepolt)",http://digistrucmed.org/questionnaire#20011002,2,Likert response 2,2,8,SUS,SU01_10,20011002,Likert response 2,53,15.09
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_10,"System Usability Scale (SUS): Ich musste eine Menge lernen, bevor ich mit der Lernplattform zurechtkam. (umgepolt)",http://digistrucmed.org/questionnaire#20011007,,No recorded response,NO_RECORDED_RESPONSE,8,SUS,SU01_10,20011007,No recorded response,53,15.09
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_10,"System Usability Scale (SUS): Ich musste eine Menge lernen, bevor ich mit der Lernplattform zurechtkam. (umgepolt)",http://digistrucmed.org/questionnaire#20011003,3,Likert response 3,3,7,SUS,SU01_10,20011003,Likert response 3,53,13.21
http://digistrucmed.org/questionnaire#SUS,SUS,http://digistrucmed.org/questionnaire#SU01_10,"System Usability Scale (SUS): Ich musste eine Menge lernen, bevor ich mit der Lernplattform zurechtkam. (umgepolt)",http://digistrucmed.org/questionnaire#20011001,1,trifft voll zu,1,1,SUS,SU01_10,20011001,trifft voll zu,53,1.89
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM01,A1,http://digistrucmed.org/questionnaire#30010002,3,"3 OK, unterhaltsam genug um sich f�r eine kurze Zeit mit der Lernplattform zu besch�ftigen (< 5 Minuten)",3,20,uMARS,UM01,30010002,"3 OK, unterhaltsam genug um sich f�r eine kurze Zeit mit der Lernplattform zu besch�ftigen (< 5 Minuten)",54,37.04
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM01,A1,http://digistrucmed.org/questionnaire#30010003,4,"4 Mittelm��ig lustig und unterhaltsam, w�rde einen User f�r einige Zeit unterhalten (5-10 Minuten)",4,14,uMARS,UM01,30010003,"4 Mittelm��ig lustig und unterhaltsam, w�rde einen User f�r einige Zeit unterhalten (5-10 Minuten)",54,25.93
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM01,A1,http://digistrucmed.org/questionnaire#30010004,5,"5 Sehr unterhaltsam und lustig, regt zu mehrmaligen Benutzen an",5,10,uMARS,UM01,30010004,"5 Sehr unterhaltsam und lustig, regt zu mehrmaligen Benutzen an",54,18.52
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM01,A1,http://digistrucmed.org/questionnaire#30010006,,No recorded response,NO_RECORDED_RESPONSE,9,uMARS,UM01,30010006,No recorded response,54,16.67
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM01,A1,http://digistrucmed.org/questionnaire#30010001,2,2 �berwiegend langweilig,2,1,uMARS,UM01,30010001,2 �berwiegend langweilig,54,1.85
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM02,A2,http://digistrucmed.org/questionnaire#30020005,5,"5<tab>�beraus interessant, so dass man zur wiederholten Nutzung der Lernplattform angeregt wird",5,18,uMARS,UM02,30020005,"5<tab>�beraus interessant, so dass man zur wiederholten Nutzung der Lernplattform angeregt wird",54,33.33
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM02,A2,http://digistrucmed.org/questionnaire#30020004,4,4<tab>Mittelm��ig interessant; Nutzer w�rden sich damit einige Zeit besch�ftigen (insgesamt 5-10 Minuten),4,17,uMARS,UM02,30020004,4<tab>Mittelm��ig interessant; Nutzer w�rden sich damit einige Zeit besch�ftigen (insgesamt 5-10 Minuten),54,31.48
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM02,A2,http://digistrucmed.org/questionnaire#30020003,3,"3<tab>OK, weder interessant noch uninteressant; Nutzer w�rden sich damit eine kurze Zeit besch�ftigen (< 5 Minuten)",3,9,uMARS,UM02,30020003,"3<tab>OK, weder interessant noch uninteressant; Nutzer w�rden sich damit eine kurze Zeit besch�ftigen (< 5 Minuten)",54,16.67
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM02,A2,http://digistrucmed.org/questionnaire#30020007,,No recorded response,NO_RECORDED_RESPONSE,9,uMARS,UM02,30020007,No recorded response,54,16.67
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM02,A2,http://digistrucmed.org/questionnaire#30020002,2,2<tab>�berwiegend nicht interessant,2,1,uMARS,UM02,30020002,2<tab>�berwiegend nicht interessant,54,1.85
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM03,A3,http://digistrucmed.org/questionnaire#30030003,3,"3<tab>Grundlegende interaktive Funktionen, angemessene Funktionalit�t",3,24,uMARS,UM03,30030003,"3<tab>Grundlegende interaktive Funktionen, angemessene Funktionalit�t",54,44.44
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM03,A3,http://digistrucmed.org/questionnaire#30030004,4,"4<tab>Vielf�ltige interaktive Funktionen, Feedback und Optionen f�r Eingaben der Nutzer sind vorhanden",4,16,uMARS,UM03,30030004,"4<tab>Vielf�ltige interaktive Funktionen, Feedback und Optionen f�r Eingaben der Nutzer sind vorhanden",54,29.63
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM03,A3,http://digistrucmed.org/questionnaire#30030007,,No recorded response,NO_RECORDED_RESPONSE,9,uMARS,UM03,30030007,No recorded response,54,16.67
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM03,A3,http://digistrucmed.org/questionnaire#30030005,5,"5<tab>Interaktive Funktionen, Feedback und Optionen f�r Eingaben der Nutzer sind auf einem so hohen Niveau, dass man das Gef�hl hat, die Lernplattform stellt sich auf die Person des Nutzers ein",5,3,uMARS,UM03,30030005,"5<tab>Interaktive Funktionen, Feedback und Optionen f�r Eingaben der Nutzer sind auf einem so hohen Niveau, dass man das Gef�hl hat, die Lernplattform stellt sich auf die Person des Nutzers ein",54,5.56
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM03,A3,http://digistrucmed.org/questionnaire#30030002,2,"2<tab>Unzureichende Interaktivit�t, oder Feedback, oder Optionen f�r Eingaben der User, limitierte Funktionalit�t",2,1,uMARS,UM03,30030002,"2<tab>Unzureichende Interaktivit�t, oder Feedback, oder Optionen f�r Eingaben der User, limitierte Funktionalit�t",54,1.85
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM03,A3,http://digistrucmed.org/questionnaire#30030001,1,1<tab>Keine interaktiven Funktionen und/oder keine Eingaben der Nutzer sind m�glich,1,1,uMARS,UM03,30030001,1<tab>Keine interaktiven Funktionen und/oder keine Eingaben der Nutzer sind m�glich,54,1.85
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM04,A4,http://digistrucmed.org/questionnaire#30040005,5,"5<tab>Sehr zielgruppenspezifisch, keine Probleme",5,18,uMARS,UM04,30040005,"5<tab>Sehr zielgruppenspezifisch, keine Probleme",54,33.33
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM04,A4,http://digistrucmed.org/questionnaire#30040004,4,"4<tab>Zielgruppenspezifisch, mit kleinen M�ngeln",4,18,uMARS,UM04,30040004,"4<tab>Zielgruppenspezifisch, mit kleinen M�ngeln",54,33.33
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM04,A4,http://digistrucmed.org/questionnaire#30040007,,No recorded response,NO_RECORDED_RESPONSE,9,uMARS,UM04,30040007,No recorded response,54,16.67
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM04,A4,http://digistrucmed.org/questionnaire#30040003,3,"3<tab>OK, aber nicht Zielgruppen orientiert. Kann unpassend/unklar/verwirrend sein",3,7,uMARS,UM04,30040003,"3<tab>OK, aber nicht Zielgruppen orientiert. Kann unpassend/unklar/verwirrend sein",54,12.96
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM04,A4,http://digistrucmed.org/questionnaire#30040002,2,2<tab>Eher unpassend/unklar/verwirrend,2,2,uMARS,UM04,30040002,2<tab>Eher unpassend/unklar/verwirrend,54,3.7
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM06,B1,http://digistrucmed.org/questionnaire#30060005,5,"5<tab>Die Lernplattform arbeitet fehlerfrei und schnell; keine technischen Fehler, oder � falls zutreffend � enth�lt einen Fortschrittsbalken",5,20,uMARS,UM06,30060005,"5<tab>Die Lernplattform arbeitet fehlerfrei und schnell; keine technischen Fehler, oder � falls zutreffend � enth�lt einen Fortschrittsbalken",54,37.04
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM06,B1,http://digistrucmed.org/questionnaire#30060004,4,"4<tab>Die Lernplattform funktioniert insgesamt gut, mit kleineren, vernachl�ssigbaren Problemen",4,16,uMARS,UM06,30060004,"4<tab>Die Lernplattform funktioniert insgesamt gut, mit kleineren, vernachl�ssigbaren Problemen",54,29.63
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM06,B1,http://digistrucmed.org/questionnaire#30060007,,No recorded response,NO_RECORDED_RESPONSE,10,uMARS,UM06,30060007,No recorded response,54,18.52
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM06,B1,http://digistrucmed.org/questionnaire#30060003,3,3<tab>Lernplattform funktioniert im Allgemeinen. Einige technische Probleme oder gelegentlich langsam,3,7,uMARS,UM06,30060003,3<tab>Lernplattform funktioniert im Allgemeinen. Einige technische Probleme oder gelegentlich langsam,54,12.96
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM06,B1,http://digistrucmed.org/questionnaire#30060001,1,"1<tab>Die Lernplattform funktioniert nicht. Keine oder unzureichende Antwort (z.B. Abbr�che, Fehler, nicht funktionierende Funktionen, etc.)",1,1,uMARS,UM06,30060001,"1<tab>Die Lernplattform funktioniert nicht. Keine oder unzureichende Antwort (z.B. Abbr�che, Fehler, nicht funktionierende Funktionen, etc.)",54,1.85
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM07,B2,http://digistrucmed.org/questionnaire#30070004,4,4<tab>Benutzung ist leicht erlernbar oder die Lernplattform weist klare Instruktionen zur Benutzung auf,4,26,uMARS,UM07,30070004,4<tab>Benutzung ist leicht erlernbar oder die Lernplattform weist klare Instruktionen zur Benutzung auf,54,48.15
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM07,B2,http://digistrucmed.org/questionnaire#30070005,5,5<tab>Eine intuitive und einfache Benutzung der Lernplattform ist sofort m�glich,5,10,uMARS,UM07,30070005,5<tab>Eine intuitive und einfache Benutzung der Lernplattform ist sofort m�glich,54,18.52
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM07,B2,http://digistrucmed.org/questionnaire#30070007,,No recorded response,NO_RECORDED_RESPONSE,10,uMARS,UM07,30070007,No recorded response,54,18.52
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM07,B2,http://digistrucmed.org/questionnaire#30070003,3,3<tab>Nach einigem Aufwand benutzbar,3,6,uMARS,UM07,30070003,3<tab>Nach einigem Aufwand benutzbar,54,11.11
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM07,B2,http://digistrucmed.org/questionnaire#30070001,1,1<tab>Keine oder unzureichende Erkl�rungen; Men�beschriftungen und Symbole sind verwirrend und/oder kompliziert,1,1,uMARS,UM07,30070001,1<tab>Keine oder unzureichende Erkl�rungen; Men�beschriftungen und Symbole sind verwirrend und/oder kompliziert,54,1.85
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM07,B2,http://digistrucmed.org/questionnaire#30070002,2,2<tab>Nach hohem Aufwand benutzbar,2,1,uMARS,UM07,30070002,2<tab>Nach hohem Aufwand benutzbar,54,1.85
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM08,B3,http://digistrucmed.org/questionnaire#30080005,5,"5<tab>Sehr logisch, einfach, klar und intuitive Men�f�hrung. Bietet Verkn�pfungen zum schnellen Wechsel zwischen verschiedenen Bereichen/Men�punkten an",5,20,uMARS,UM08,30080005,"5<tab>Sehr logisch, einfach, klar und intuitive Men�f�hrung. Bietet Verkn�pfungen zum schnellen Wechsel zwischen verschiedenen Bereichen/Men�punkten an",54,37.04
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM08,B3,http://digistrucmed.org/questionnaire#30080004,4,4<tab>Leicht zu bedienen; es fehlen vernachl�ssigbare Verkn�pfungen,4,14,uMARS,UM08,30080004,4<tab>Leicht zu bedienen; es fehlen vernachl�ssigbare Verkn�pfungen,54,25.93
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM08,B3,http://digistrucmed.org/questionnaire#30080007,,No recorded response,NO_RECORDED_RESPONSE,10,uMARS,UM08,30080007,No recorded response,54,18.52
http://digistrucmed.org/questionnaire#uMARS,uMARS,http://digistrucmed.org/questionnaire#UM08,B3,http://digistrucmed.org/questionnaire#30080003,3,3<tab>Nach einiger Zeit und einigem Bem�hen benutzbar,3,6,uMARS,UM08,30080003,3<tab>Nach einiger Zeit und einigem Bem�hen benutzbar,54,11.11
